Year,Month,Median,2.5 Percentile,97.5 Percentile,NOAA.GLERL.GLM.HMD
2005,5,70.25,59.59,81.1,60.95
2005,6,95.5,84.6,106.02,83.8
2005,7,35.37,25.83,45.38,50.12
2005,8,48.03,37.98,58.03,45.41
2005,9,80.72,69.25,92.31,92.18
2005,10,109.07,97.81,120.75,131.43
2005,11,94.11,83.13,105.73,123.03
2005,12,50.67,40.33,61.26,61.91
2006,1,39.59,29.58,49.78,52.33
2006,2,39.3,29.12,49.75,36.74
2006,3,40.29,29.79,51.11,63.8
2006,4,27.68,18.55,36.83,29.68
2006,5,83.2,73,93.81,90.8
2006,6,28.14,18.47,37.98,34.83
2006,7,67.25,56.99,77.61,67.52
2006,8,30.18,20.27,39.66,31.12
2006,9,62.79,51.46,74.67,67.62
2006,10,50.47,39.68,62.1,59.36
2006,11,35.66,24.8,47.12,39.3
2006,12,49.12,38.08,59.79,67.04
2007,1,35.18,25.18,45.29,38.39
2007,2,34.78,24.77,45.07,29.08
2007,3,49.42,38.36,60.35,65.86
2007,4,52.71,42.63,63.27,51.65
2007,5,44.45,34.47,54.65,46.13
2007,6,69.79,59.28,80.24,69.47
2007,7,53.12,42.98,63.37,48.67
2007,8,43.46,33.65,54.16,34.93
2007,9,137.26,125.8,148.93,145.55
2007,10,148.48,137.13,159.91,147.95
2007,11,54.45,43.55,66.02,47.91
2007,12,62.52,51.9,73.42,65.76
2008,1,48.38,38.2,58.44,50.25
2008,2,30.25,20.85,40.2,25.83
2008,3,30.23,20.22,40.49,25.16
2008,4,87.59,76.7,98.33,80.49
2008,5,71.44,60.96,81.72,67.21
2008,6,106.11,95.58,117.25,102.5
2008,7,87.25,76.89,97.76,69.89
2008,8,40.37,30.19,50.31,33.91
2008,9,74.21,62.89,85.94,71.81
2008,10,38.23,28.04,49.18,44.74
2008,11,63.07,52.24,74.34,67.44
2008,12,76.59,65.57,87.47,82.66
2009,1,41.24,31.89,51.82,46.86
2009,2,38.44,27.91,48.77,36.7
2009,3,40.3,29.84,50.96,39.79
2009,4,63.31,52.63,74.04,65.16
2009,5,53.39,42.88,63.39,53.74
2009,6,52.85,42.94,63.4,61.78
2009,7,59.9,49.24,70.37,70.57
2009,8,111.84,101.04,122.79,109.47
2009,9,39.25,28.7,50.24,35.76
2009,10,84.82,73.69,96.16,99.03
2009,11,37.55,26.7,48.12,36.29
2009,12,68.7,58.1,79.39,72.51
2010,1,30.19,20.39,39.93,37.35
2010,2,17.94,9.97,26.94,15.92
2010,3,11.57,5.21,19.87,8.79
2010,4,16.66,9.15,25.32,19.33
2010,5,33.17,23.92,42.82,39.37
2010,6,95.27,84.56,105.24,96.69
2010,7,55.79,45.49,65.91,62.61
2010,8,75.41,64.68,86.52,76.51
2010,9,119.55,108.05,131.05,121.22
2010,10,41.82,31.16,53.13,50.58
2010,11,67.57,56.43,78.64,73.73
2010,12,40.45,30.19,50.58,41.64
2011,1,48.31,38.12,58.99,44.99
2011,2,25.26,16.1,34.95,19.79
2011,3,27.31,16.98,37.3,28.31
2011,4,79.9,69.18,90.13,73.94
2011,5,74.6,64.27,84.78,70.48
2011,6,85.79,75.53,96.48,86.44
2011,7,83.83,73.11,93.82,66.38
2011,8,48.57,38.24,59.14,43.93
2011,9,72.78,61.35,84.08,80.95
2011,10,52.53,41.34,63.15,62.48
2011,11,47.73,36.95,58.55,61.19
2011,12,35.86,26.1,46.16,60.04
2012,1,42.53,32.72,53.34,47.88
2012,2,28.25,18.63,37.77,28.73
2012,3,55.64,44.96,66.87,51.32
2012,4,46.3,35.65,56.25,49.62
2012,5,88.89,78.77,99.17,88.69
2012,6,101.14,90.41,111.5,101.84
2012,7,61.71,51.4,72.12,75.17
2012,8,41.89,31.88,52.03,45.27
2012,9,47.89,37.1,59.17,63.56
2012,10,97.95,86.4,109.22,113
2012,11,48.15,37.09,59.38,58.25
2012,12,35.4,25.47,45.59,35.85
2013,1,51.52,40.96,62.03,56.83
2013,2,45.67,35.46,56.27,72.51
2013,3,47.53,36.78,57.98,48.88
2013,4,99.33,88.84,109.83,100.82
2013,5,103.13,92.7,114.32,93.51
2013,6,81.88,71.7,92.58,77.21
2013,7,142.7,132.41,153.16,146.76
2013,8,86.43,75.39,97.29,70.28
2013,9,84.36,73.28,96.61,74.79
2013,10,75.7,64.94,87.55,74.64
2013,11,77.42,66.1,88.64,83.74
2013,12,68.32,57.41,78.93,76.59
2014,1,58.75,48.16,69.37,71.83
2014,2,48.66,38.53,59.06,42.02
2014,3,42.66,32.15,53.68,34.74
2014,4,101.07,90.31,111.27,87.39
2014,5,93.87,83.12,104.43,74.34
2014,6,101.65,91.27,112.45,98.2
2014,7,88.34,77.77,99.14,77.89
2014,8,90.91,80.01,102.09,86.93
2014,9,109.6,98.11,121.29,101.86
2014,10,92.97,81.6,104.54,91.89
2014,11,86.46,75.3,98.06,83.44
2014,12,48.5,37.54,59.37,58.5
2015,1,43.37,33.13,54.17,45.41
2015,2,37.19,27.33,47.64,36.95
2015,3,44.96,34.53,55.5,32.27
2015,4,51.28,41.46,61.64,46.6
2015,5,88.16,77.78,98.84,91.74
2015,6,84.72,74.15,95.52,78.89
2015,7,65.98,55.81,76.28,58.22
2015,8,80.39,69.55,91.41,70.78
2015,9,73.01,61.96,84.27,69.81
2015,10,62.72,51.94,73.73,68.6
2015,11,87.11,76.01,98.7,88.11
2015,12,100.27,88.72,111.01,104.95
2016,1,54.02,41.17,67.31,46.84
2016,2,48.7,35.43,62.48,47.21
2016,3,45.26,32.68,58.59,56.3
2016,4,30.1,19.27,41.89,
2016,5,59.69,48.08,72.2,
2016,6,114.36,102.92,126.52,
2016,7,81.69,70.32,92.4,
2016,8,87.76,75.84,99.87,
2016,9,106.41,93.79,119.18,
2016,10,57.55,44.98,70.3,
2016,11,65.12,54.05,76.46,
2016,12,80.17,68.72,91.4,
2017,1,74.97,63.15,86.99,
2017,2,65.17,52.93,76.46,
2017,3,43.23,31.63,54.1,
2017,4,97.18,86.32,108.75,
2017,5,92.52,81.36,103.97,
2017,6,101.91,90.78,113.18,
2017,7,65.07,54.33,75.72,
2017,8,112.14,100.5,123.71,
2017,9,107.62,95.32,119.71,
2017,10,117.08,105.43,129.22,
2017,11,68.53,56.39,80.22,
2017,12,102.6,90.62,114.83,
2018,1,60.3,48.89,72.07,
2018,2,40.05,28.54,50.95,
2018,3,15.09,6.76,24.55,
2018,4,29.09,18.89,39.69,
2018,5,57.37,46.43,68.46,
2018,6,80.17,69.11,91.72,
2018,7,80.58,69.76,91.77,
2018,8,83.24,71.73,94.22,
2018,9,129.62,117.39,142.08,
2018,10,143.13,130.84,154.96,
2018,11,76.69,64.62,88.78,
2018,12,48.81,38.03,60.62,
2019,1,69.93,58.6,81.78,
2019,2,77.55,66.17,88.92,
2019,3,50.07,38.79,61.19,
2019,4,92,80.86,103.12,
2019,5,81.49,70.05,93.03,
2019,6,56.45,45.14,67.61,
2019,7,68.41,57.51,79.51,
2019,8,69.68,58.28,81.53,
2019,9,119.55,107.07,131.44,
2019,10,93.74,81.84,105.15,
2019,11,68.34,56.03,80.73,
2019,12,77.9,66.61,89.04,
2020,1,53.99,43.21,64.99,
2020,2,23.18,13.75,33.45,
2020,3,66.04,53.97,77.99,
2020,4,43.97,33.11,54.89,
2020,5,48.4,37.22,59.19,
2020,6,75,63.73,86.47,
2020,7,102.04,91.22,113.03,
2020,8,85.26,73.84,97.21,
2020,9,90.51,78.67,102.93,
2020,10,85.39,73.87,97.58,
2020,11,70.05,58.54,81.82,
2020,12,33.49,23.6,44.39,
2021,1,28.6,19.14,38.87,
2021,2,39.31,28.3,50.12,
2021,3,47.14,35.91,58.83,
2021,4,67.27,55.39,78.74,
2021,5,42.48,31.17,53.94,
2021,6,61.1,49.39,72.56,
2021,7,42.2,30.15,54.79,
2021,8,53.25,40.73,66.54,
2021,9,79.69,65.38,94.19,
2021,10,45.96,32.64,60.16,
2021,11,45.85,32.12,59.2,
2021,12,80.88,66.78,94.85,
