Year,Month,Median,2.5 Percentile,97.5 Percentile,NOAA.GLERL.GLM.HMD
2005,5,36.19,24.18,48.25,32.3
2005,6,40.01,28.74,51.41,54.88
2005,7,87.68,74.78,100.41,93.37
2005,8,80.65,68.08,93.49,98.94
2005,9,92.73,80.03,105.35,97.3
2005,10,42.3,29.56,55.02,52.36
2005,11,104.21,91.73,116.79,84.98
2005,12,55.38,43.14,67.67,48.44
2006,1,76.91,64.18,89.67,58.69
2006,2,62.5,50.3,75.2,47.75
2006,3,54.21,42.29,66.84,57.72
2006,4,60.04,47.73,72.88,58.27
2006,5,90.37,77.82,103.45,97.9
2006,6,81.63,68.96,93.78,86.36
2006,7,128.04,115.2,141.09,146.81
2006,8,80.03,66.73,92.66,80.06
2006,9,108.36,95.78,120.78,126.41
2006,10,145.06,132.02,158.63,128.41
2006,11,50.99,39.58,63.48,62.17
2006,12,96.17,84.19,108.93,80.75
2007,1,121.22,108.32,133.12,107.73
2007,2,36.97,25.56,48.94,28.2
2007,3,69.58,57.3,82.06,58.71
2007,4,75.98,63.4,88.41,67.55
2007,5,38.42,26.34,50.83,41.82
2007,6,39.49,27.79,51.44,41.93
2007,7,56.31,44.17,68.6,69.72
2007,8,129.17,116.78,142.21,131.02
2007,9,58.86,46.96,71.66,91.65
2007,10,54.3,41.35,67.59,61.19
2007,11,81.56,69.09,94.13,92.49
2007,12,107.62,94.86,119.9,100.67
2008,1,75.43,62.75,88.1,61.4
2008,2,128.17,115.62,140.4,103.18
2008,3,114.6,102.3,126.68,92.6
2008,4,57.77,45.21,70.35,47.22
2008,5,72.99,60.77,85.44,75.9
2008,6,100.7,87.56,112.93,111.75
2008,7,87.87,74.95,100.63,101.58
2008,8,51.56,39.17,64.08,65.32
2008,9,78.96,66.65,92.09,92.53
2008,10,58.93,45.6,72.25,74.66
2008,11,85.21,73.26,97.94,105.53
2008,12,127.34,114.42,139.82,107.88
2009,1,48.7,36.64,60.29,55.01
2009,2,66.07,54.08,77.87,63.21
2009,3,96.12,83.98,108.59,103.88
2009,4,83.78,71.22,96.1,94.7
2009,5,63.14,50.06,75.48,61.48
2009,6,83.1,70.78,95.35,102.95
2009,7,78.34,65.51,91.1,91.19
2009,8,91.05,77.7,103.56,97.5
2009,9,54.7,42.21,67.4,69.37
2009,10,77.25,64.5,90.73,99.99
2009,11,28.19,17.07,39.85,36.48
2009,12,76.53,64.26,88.59,75.53
2010,1,38.88,26.71,50.65,53.85
2010,2,35.26,23.98,46.87,47.07
2010,3,46.7,34.97,58.93,47.03
2010,4,65.71,52.88,78.59,71.34
2010,5,102.43,89.56,115.24,107.19
2010,6,115.03,102.66,127.55,103.6
2010,7,91.51,78.97,104.48,98.36
2010,8,44.47,31.88,56.76,46.35
2010,9,69.95,57.49,82.74,98.76
2010,10,83.09,69.93,95.91,113.35
2010,11,75.32,62.93,87.7,96.19
2010,12,46.65,34.6,58.78,62.41
2011,1,37.34,25.55,49.38,51.21
2011,2,87.33,75.33,99.48,91.78
2011,3,105.44,93.29,117.98,100.72
2011,4,137.68,125.21,150.54,145.95
2011,5,157.65,144.81,170.22,161.68
2011,6,62.06,50.37,74.02,79.83
2011,7,62.83,50.56,74.81,91.29
2011,8,113.16,100.57,126.18,121.36
2011,9,125.66,113.25,138.91,137.39
2011,10,105.8,92.54,119.56,123.88
2011,11,119.55,107.41,132.46,124.44
2011,12,88.92,76.46,101.65,100.22
2012,1,82.57,70,94.99,77.02
2012,2,33.35,21.93,45.24,39.16
2012,3,64.33,51.46,76.39,69.94
2012,4,24.32,14.32,35.8,34.32
2012,5,52.98,40.39,65.26,61.6
2012,6,54.99,43.5,67.12,60.57
2012,7,60.16,47.13,72.79,93.69
2012,8,69.6,57.55,81.83,88.08
2012,9,93.84,81.17,106.65,111.09
2012,10,129.66,116.48,143.5,158.63
2012,11,25.1,14.37,36.12,29.8
2012,12,73.3,61.35,85.71,87.9
2013,1,67.38,55.22,79.35,75.1
2013,2,69.92,57.2,82.21,59.83
2013,3,42.42,30.64,54.14,39.18
2013,4,99.68,87.23,112.36,94.41
2013,5,63.75,51.1,76.12,77.64
2013,6,147.89,135.34,161.1,153.36
2013,7,117.72,104.83,130.52,140.69
2013,8,73.08,60.54,85.73,73.33
2013,9,62.56,49.62,75.1,81.88
2013,10,90.78,77.86,103.98,123.69
2013,11,68.09,55.6,81.15,72.25
2013,12,86.88,74.39,99.09,92.68
2014,1,61.53,49.09,73.97,57.43
2014,2,62.32,50.26,74.32,60.19
2014,3,51.61,40.01,63.68,39.1
2014,4,104.37,91.66,116.22,104.7
2014,5,102.68,89.27,115.69,93.39
2014,6,93.95,81.8,106.7,97.58
2014,7,95.54,82.73,108.46,110.72
2014,8,81.61,68.79,94.42,81.13
2014,9,91.09,77.97,104.13,99.64
2014,10,84.84,72.2,98.37,82.93
2014,11,73.47,60.78,86.07,64.68
2014,12,31.83,21.03,43.48,43.38
2015,1,67.42,54.55,79.73,58.14
2015,2,34.31,23.1,45.55,40.25
2015,3,38.98,27.38,51.4,32.65
2015,4,71.92,59.15,84.32,71.78
2015,5,90.42,77.84,103.19,91.93
2015,6,173.24,160.68,185.82,166.31
2015,7,74.39,61.86,87.09,73.93
2015,8,66.74,54.16,79.08,74.16
2015,9,81.1,68.47,93.96,88.11
2015,10,53.55,40.83,66.16,66.99
2015,11,51.76,40.03,64.16,46.95
2015,12,68.59,56.39,80.74,75.12
2016,1,42.67,29.98,55.53,57.06
2016,2,65.42,52.87,78.18,93.2
2016,3,102.03,89.37,114.94,94.34
2016,4,64.55,52.13,76.42,
2016,5,54.59,41.77,67.26,
2016,6,36.63,25.41,48.68,
2016,7,57.54,45.34,69.86,
2016,8,85.59,72.7,98.72,
2016,9,92.12,79.57,104.99,
2016,10,76.01,63.3,89.08,
2016,11,35.43,24.73,46.3,
2016,12,73.07,61.46,84.59,
2017,1,102.39,90.71,114.05,
2017,2,58.33,46.75,69.81,
2017,3,84.59,72.89,96.39,
2017,4,93.78,81.48,105.56,
2017,5,135.88,123.71,147.41,
2017,6,81.62,70.14,93.4,
2017,7,67.1,55.63,78.79,
2017,8,69.29,57.79,81.12,
2017,9,37.63,26.57,48.82,
2017,10,85.75,73.9,97.75,
2017,11,114.3,102.31,126.08,
2017,12,52.91,41.92,64.64,
2018,1,55.68,44.24,66.96,
2018,2,91.68,79.75,103.38,
2018,3,71.96,60.12,83.47,
2018,4,90.47,78.82,101.91,
2018,5,95.57,83.79,107.48,
2018,6,76.89,65.36,88.87,
2018,7,49.94,38.24,61.48,
2018,8,89.39,78.28,101.04,
2018,9,73.68,62.26,84.89,
2018,10,94.46,82.46,106.89,
2018,11,99.83,88.57,111.95,
2018,12,55.15,44.12,66.63,
2019,1,78.76,66.53,90.74,
2019,2,63.35,52.46,74.25,
2019,3,67.56,56.1,79.13,
2019,4,103.4,91.92,115.11,
2019,5,94.54,82.87,106.45,
2019,6,120.22,109.29,132.22,
2019,7,80.94,69.28,92.59,
2019,8,70.89,59.48,82.23,
2019,9,60.94,49.83,72.44,
2019,10,84.98,72.99,97.45,
2019,11,55.1,44.05,66.55,
2019,12,55.6,44.33,66.56,
2020,1,89.48,78.05,101.09,
2020,2,44.7,33.78,55.45,
2020,3,97.29,85.79,108.36,
2020,4,57.61,45.67,68.74,
2020,5,83.73,71.73,95.39,
2020,6,53.24,41.82,64.25,
2020,7,69.04,56.71,80.83,
2020,8,72.8,61.01,84.55,
2020,9,53.54,42.4,64.87,
2020,10,93.01,81.44,105.23,
2020,11,52.46,40.74,63.97,
2020,12,67.71,55.95,79.24,
2021,1,39.35,28.36,50.77,
2021,2,27.4,17.01,37.91,
2021,3,31.52,21.67,42.64,
2021,4,55.53,43.74,67.1,
2021,5,55,43.63,66.75,
2021,6,102.36,90.53,113.57,
2021,7,142.97,130.52,156.15,
2021,8,91.41,78.79,103.96,
2021,9,102.4,89.48,114.78,
2021,10,147.59,134.44,160.51,
2021,11,55.85,43.57,68.55,
2021,12,65.08,52.86,77.38,
