"Year","Month","Median","2.5 Percentile","97.5 Percentile"
1981,1,83.47,73.69,93.85
1981,2,313.59,303.21,324.79
1981,3,184.23,171.5,196.17
1981,4,134.4,121.3,148.2
1981,5,111.15,99.03,124.66
1981,6,82.07,74.27,91.29
1981,7,66.77,60.06,74
1981,8,83.4,76.41,89.79
1981,9,150.7,144.01,157.41
1981,10,211.17,202.81,220.26
1981,11,245.59,235.94,256.47
1981,12,146.81,135.29,157.27
1982,1,130.92,121.41,141.29
1982,2,89.95,79.63,100.65
1982,3,260.82,248.27,272.87
1982,4,348.31,335.05,362.42
1982,5,100.77,89.16,114.62
1982,6,145.8,137.68,154.78
1982,7,65.39,58.85,72.62
1982,8,40.72,34.53,47.41
1982,9,60.13,54.07,67.07
1982,10,98.35,90.19,107.48
1982,11,192.99,183.18,203.87
1982,12,239.36,228.16,249.59
1983,1,168.13,158.16,178.81
1983,2,139.66,129.11,150.56
1983,3,140.18,127.79,152.18
1983,4,241.85,228.9,256.42
1983,5,286.2,274.24,299.21
1983,6,80.31,71.95,89.58
1983,7,35.7,29.52,42.9
1983,8,40.6,34.31,47.19
1983,9,36.14,30.29,43.23
1983,10,65.45,57.45,74.28
1983,11,139.78,130.04,150.96
1983,12,262.66,251.8,273.25
1984,1,110.47,101.31,121.59
1984,2,285.32,274.75,295.94
1984,3,220.52,208.29,232.8
1984,4,338.83,326.1,352.65
1984,5,231.28,219.25,245.32
1984,6,112.71,104.96,122
1984,7,58.58,52.45,65.86
1984,8,57.7,51.39,64.6
1984,9,75.26,69.13,82.28
1984,10,70.9,62.64,79.98
1984,11,107.57,97.44,118.02
1984,12,191.57,180.58,202.35
1985,1,158.16,128.69,188.08
1985,2,167.28,137.78,198.76
1985,3,346.34,311.49,376.16
1985,4,255.21,226.64,283.81
1985,5,97.49,71.73,124.36
1985,6,64.11,41.38,91.35
1985,7,42.45,23.43,66.6
1985,8,37.15,23.68,54.58
1985,9,54.77,31.05,79.82
1985,10,84.74,55.46,113.81
1985,11,254.22,224.09,285.3
1985,12,158.65,130.02,187.98
1986,1,168.64,140.4,199.33
1986,2,142.75,114.98,172.28
1986,3,303.43,274.81,333.17
1986,4,267.58,238.52,296.8
1986,5,130.82,102.19,159.25
1986,6,122.03,93.16,150.69
1986,7,81.07,54.43,109.01
1986,8,87.59,61.33,115.04
1986,9,129.12,100.03,157.79
1986,10,185.78,155.47,215.77
1986,11,146.88,116.65,176.66
1986,12,238.16,207.16,268.02
1987,1,118.71,90.04,147.54
1987,2,73.77,49.71,101.61
1987,3,240.44,211.56,269.49
1987,4,299.14,268.38,329.74
1987,5,87.34,62.96,113.84
1987,6,72.11,46.22,98.21
1987,7,49.46,28.22,74.74
1987,8,40.33,25.3,59.56
1987,9,67.9,41.78,95.53
1987,10,64.95,39.29,92.91
1987,11,113.37,82.94,143.24
1987,12,196.89,165.99,225.85
1988,1,107.96,79.57,135.08
1988,2,129.08,99.17,158.96
1988,3,185.93,157.79,214.3
1988,4,217.77,188.66,247.97
1988,5,121.9,93.15,150.36
1988,6,42.64,26.11,62.5
1988,7,36.38,20.14,58.73
1988,8,38.91,25.65,56.96
1988,9,40.96,22.95,64.31
1988,10,74.38,47.48,103.23
1988,11,156.04,126.73,185.02
1988,12,97.87,70.39,124.94
1989,1,74.79,50.29,101.74
1989,2,69.44,45.39,94.99
1989,3,164.8,138.14,191.72
1989,4,261.07,233.22,289.42
1989,5,226.43,196.88,257.21
1989,6,139.85,110.7,169.07
1989,7,43.83,24.68,67.19
1989,8,40.54,25.33,59.74
1989,9,58.91,35.37,84.5
1989,10,72.94,44.95,99.95
1989,11,162.04,131.78,191.63
1989,12,98.71,72.56,126.21
1990,1,163.47,134.15,193.55
1990,2,241.8,212.74,269.81
1990,3,292.94,263.63,322.52
1990,4,299.39,269.31,329.36
1990,5,232.67,203.82,263.18
1990,6,85.36,59.84,112.98
1990,7,45.99,26.27,70.6
1990,8,44.55,28.09,66.25
1990,9,36.07,19.7,58.85
1990,10,129.23,99.75,156.8
1990,11,136.75,107.18,164.57
1990,12,245.61,216.35,273.8
1991,1,208.91,179.08,238.95
1991,2,175.48,147.53,203.53
1991,3,329.25,299.44,359.42
1991,4,312.4,280.91,342.24
1991,5,135.92,108.17,166.02
1991,6,45.34,27.44,66.41
1991,7,36.35,20.36,58.1
1991,8,38.33,23.39,56.52
1991,9,35.25,19.04,56.23
1991,10,51.94,29.27,78.55
1991,11,62.2,38.23,89.87
1991,12,123.2,96.14,152.88
1992,1,113.27,86.8,143.08
1992,2,102.86,76.41,131.78
1992,3,236.92,207.53,265.57
1992,4,355.74,326.38,386.6
1992,5,168.51,141.11,196.52
1992,6,74.34,50.17,101.64
